deportista_id,nombre,genero,edad,altura,peso,equipo_id
2759,Penny Alison,2,24,175,77,967
2760,Deji Aliu,1,20,187,75,722
2761,Likou Aliu,1,26,170,75,888
2762,Margarita Sergeyevna Aliychuk,2,17,174,48,874
2763,Ali Zurkanayevich Aliyev,1,22,154,52,978
2764,Magomedbek Daitbekovich Aliyev,1,25,0,0,1088
2765,Pirmammad Sadiyarovich Aliyev,1,18,170,63,535
2766,Shomil Aliyev,1,24,173,84,1029
2767,Olesya Murtazaliyevna Aliyeva,2,20,169,60,874
2768,Firouz Alizadeh Fard,1,25,167,57,496
2769,Kimia Alizadeh Zenoorin,2,18,185,57,496
2770,Ja far Alizadeh Koldkeshi,1,19,172,68,496
2771,Martti Aljand,1,20,184,82,331
2772,Triin Aljand,2,19,179,68,331
2773,Michael Charles Mike Aljoe,1,23,185,100,1101
2774,Yksel Alkan,1,21,0,0,1071
2775,Antonio Alkana,1,26,183,76,967
2776,Guido Antonius Gerardus Alkemade,1,22,187,73,705
2777,Hermann Reinhard Alker,1,43,0,0,399
2778,Imre Alker,1,22,155,52,477
2779,Jasmine Alkhaldi,2,19,180,60,799
2780,Alkindi,1,26,190,60,491
2781,Robert Jeffrey Jeff Alkire,1,22,185,91,1096
2782,David Alkon Gruspan,1,35,184,87,656
2783,Edward Alknin,1,25,173,71,810
2784,Fatim Alkrmova,2,14,175,60,74
2785,Alphonse Allaert,1,44,0,0,96
2786,Yuliya Yakunovna Allagulova,2,19,176,54,1088
2787,Ditta Allah,1,24,171,52,770
2788,Ikhlef Ahmed Hadj Allah,1,23,0,0,15
2789,Diane Allahgreen Hawkins ,2,25,164,63,413
2790,Elad Ahad Allahverdiyev,1,23,176,76,74
2791,Mhyddin Allahverdiyev,1,26,162,48,978
2792,mile Allais,1,23,168,68,362
2793,Kathleen Allais,2,26,169,53,362
2794,Mohamed Allalou,1,22,174,63,15
2795,Ahmed Issam Allam,1,20,0,0,308
2796,Dalia Allam,2,23,165,52,308
2797,Mohamed Abdel Khalek Allam,1,0,0,0,308
2798,Peter Frank Allam,1,25,193,93,413
2799,Olivier Allamand,1,22,175,72,362
2800,Alister Millar Allan,1,24,162,68,413
2801,Claire Allan,2,31,170,65,413
2802,Donald John Allan,1,22,180,73,66
2803,Florence Allan,2,18,168,57,183
2804,Maurice Allan,1,30,181,86,413
2805,Mitchell Allan,1,18,180,72,66
2806,Scott Hazzard Allan,1,26,180,67,1096
2807,Wanda Marie AllanSadegur,2,21,165,91,174
2808,Henry Aurlien Charles Allard,1,43,0,0,253
2809,Jacques Henry Jules Marie Allard,1,26,0,0,264
2810,Pierre Allard,1,25,180,85,362
2811,Roland Allard,1,24,0,0,362
2812,David Dave Allardice,1,22,170,75,413
2813,Lesley Allardice,2,15,162,50,413
2814,Lvia Allrov,2,26,169,53,941
2815,Lucia Allrov,2,26,169,57,941
2816,Gilbert Raoul Allart,1,21,0,0,362
2817,Robert Philippe Marie Allart,1,34,0,95.5,96
2818,Adamou Allassane,1,23,180,65,721
2819,Karim Mohamed Allawi,1,24,0,0,497
2820,Khalil Mohamed Allawi,1,25,0,0,497
2821,Peter Charles Allday,1,25,0,0,413
2822,Pierre Alleene,1,27,0,75,362
2823,Allgr,1,0,0,0,362
2824,Agnese Allegrini,2,26,162,57,507
2825,Yves Allegro,1,25,184,82,1019
2826,Horacio Allegue Lamas,1,20,0,0,982
2827,Heba Allejji,2,19,0,0,1026
2828,JeanPierre Allemand,1,26,186,83,362
2829,Richard Louis Pierre Allemane,1,18,0,0,1122
2830,Mary Aileen Allen Conquest ,2,31,157,0,1096
2831,Anita Allen,2,26,160,58,1096
2832,William Charles Bill Allen,1,24,188,95,1096
2833,John Chad Allen,1,21,185,86,1096
2834,Charles Tyrone Allen,1,23,175,73,440
2835,Christopher Chris Allen Ellis ,1,24,177,68,66
2836,Claude Arthur Allen,1,19,0,0,1096
2837,David Allen,1,29,180,70,414
2838,Devon Allen,1,21,185,84,1096
2839,Dominique Jayne Allen,2,22,188,85,413
2840,Frederick Harold Fred Allen,1,21,177,65,1096
2841,Francis E. Fritz Allen,1,30,175,73,1096
2842,Henry Woodward Harry Allen,1,27,0,0,1096
2843,Hayley Jane Allen,2,17,164,48,413
2844,Henry Tureman Allen Jr,1,30,0,0,1096
2845,Hugh Allen,1,0,0,0,1042
2846,Joseph Michael Joe Allen,1,22,170,65,413
2847,John William Allen,1,34,175,70,1096
2848,James Kanati Allen,1,21,173,64,1096
2849,Katherine Jessie Jean Kate Allen Diechtler ,2,34,163,53,71
2850,Kate Ruth Katie Allen,2,26,170,65,66
2851,Kirk Blaine Allen,1,20,186,75,174
2852,Lawrence Allen,1,31,0,0,413
2853,Lee Dale Allen,1,21,167,63,1096
2854,Leonard John Len Allen,1,33,175,78,413
2855,Liliana Allen Doll de Martnez ,2,22,170,62,249
2856,LisaMarie Allen,2,19,0,0,1096
2857,Malcolm Allen,1,23,185,74,66
2858,Ian Graeme Keith Mick Allen,1,18,190,84,66
2859,Michael Gary Mike Allen,1,29,178,68,1096
2860,Monique Marie Allen,2,16,157,46,66
2861,Nathon Allen,1,20,178,0,511
2862,Patrina Allen,2,25,176,70,511
2863,Walter Ray Allen,1,25,192,93,1096
2864,Richard James Allen,1,25,172,0,487
2865,Rock Allen,1,22,170,63,1096
2866,Roger Allen,1,19,189,0,174
2867,Roseanne Allen,2,17,170,77,174
2868,Russell D. Allen,1,19,0,0,1096
2869,Scott Ethan Scotty Allen,1,14,163,69,1096
2870,Sophie Nicole Allen,2,20,170,65,413
2871,Terence de la Mesa Terry Allen,1,32,0,0,1096
2872,Samuel Thomas Allen,1,42,172,98,498
2873,Wendy Irene Allen,2,23,163,55,1096
2874,Wyatt Allen,1,25,193,98,1096
2875,Sandra Louise Sandy AllenLewis,2,21,170,59,66
2876,Theodor Theo Allenbach,1,23,0,0,1019
2877,Katherine Fiona Kate Allenby,2,26,177,72,413
2878,Jaime Allende Maz,1,24,0,0,982
2879,Jos Luis Allende y Garca Baxter,1,0,0,0,381
2880,Arthur Allers,1,44,0,0,459
2881,Daniel Allerstorfer,1,23,183,130,71
2882,Ejler Arild Emil Allert,1,30,0,0,751
2883,Julio Antolin Alles,1,23,0,0,45
2884,Patricia Kim Alletson,2,17,0,0,174
2885,Laura Colleen Gloria Alleway,2,26,178,72,66
2886,Francis William Bill Alley,1,24,190,101,1096
2887,Steven James Steve Alley,1,22,182,83,1096
2888,Damian Arthur Christopher Alleyne,1,17,180,84,87
2889,Jeffrey Alleyne,1,22,0,71,174
2890,Livingstone Alleyne,1,21,183,72,87
2891,Natasha Lynette Barbara Alleyne Gibson ,2,27,170,54,1065
2892,Ade Franci AlleyneForte,1,23,180,73,1065
2893,Lieselotte Lilo Anni Allgayer Deutzer Knig ,2,36,0,0,399
2894,Derek Swithin Allhusen,1,54,180,71,413
2895,Mosi Alli,2,19,159,51,1033
2896,Yusuf Alli,1,19,185,80,722
2897,Thomas Allier,1,33,185,86,362
2898,Vittorio Allievi,1,21,165,65,507
2899,Yves llig,1,19,0,0,1021
2900,Martin Allikvee,1,21,182,77,331
2901,Dawn Michele Allinger Lewis ,2,27,172,68,1096
2902,Karl Ruben Allinger,1,32,0,0,1012
2903,Lucien Charles Edouard Alliot,1,46,0,0,362
2904,Anna Alliquander,2,23,173,59,477
2905,John Cotton Allis,1,22,174,67,1096
2906,Louis Allis,1,37,0,0,1096
2907,Peter Werner Klaus Allisat,1,26,180,80,399
2908,George Allison,1,23,175,71,440
2909,Ian Alistair Al Allison,1,27,0,0,174
2910,May Allison,2,31,162,54,174
2911,Philip Whalley Allison,1,34,170,0,1096
2912,Olivia Elizabeth N. AllisonFederici,2,18,169,54,413
2913,Andrique Allisop,1,19,171,60,917
2914,Steve Allman,1,23,182,83,742
2915,Edward Percival Percy AllmanSmith,1,21,0,0,500
2916,Yari Allnutt,1,22,180,73,1096
2917,Antonio Allocchio,1,31,0,0,507
2918,Stefano Luigi Allocchio,1,22,185,70,507
2919,Audrey Alloh,2,21,170,55,507
2920,Diego Allona Marenzi,1,24,0,0,45
2921,Fernando Alloni,1,22,0,0,507
2922,Eugne Allonsius,1,22,175,64,96
2923,Stanley Fabian Allotey,1,21,171,67,404
2924,Amandine Allou Affou,2,20,160,52,237
2925,Hussan Ali Allouba,1,0,0,0,308
2926,Moustafa Allozy,1,29,0,75,308
2927,Jeanette M. Jen Allred Powless ,2,30,177,63,431
2928,Edward James Ted Allsopp,1,30,179,80,66
2929,Lynne Marie Allsup Olson ,2,15,163,59,1096
2930,Carmela Allucci,2,34,167,60,507
2931,Rose Rosie Allwood Morrison ,2,19,163,54,511
2932,Bradley Kevin Ally,1,17,182,73,87
2933,Haji Ally,1,20,165,54,1033
2934,Mwalimu Ally,1,27,177,68,1033
2935,Enrique Allyn,1,19,182,73,794
2936,Bjrn Erik Alm,1,30,179,88,1012
2937,Charles Pfeiffer Chuck Alm,1,23,195,93,1096
2938,Eivor Matilda Alm Astergren ,2,27,0,0,1012
2939,Ernst Alm,1,23,174,0,1012
2940,Jenny Alm,2,27,184,80,1012
2941,Juha Henri Alm,1,28,180,78,350
2942,Knut Emil Willehard Alm,1,31,170,63,1012
2943,Miguel ngel Almachi Condo,1,27,165,55,306
2944,Jess Antonio Almada Flix,1,21,171,67,656
2945,Mario Nicols Almada,1,25,173,71,45
2946,Oscar Almada Correa,1,20,174,68,1121
2947,Nicols Almagro Snchez,1,22,180,84,982
2948,Alan Almand,1,29,193,98,413
2949,Jos Luis Almandoz Lekuona,1,22,172,75,982
2950,Alberto Almanza Gonzlez,1,20,202,82,656
2951,Nestor Almanza Baro,1,21,180,76,249
2952,Rose Mary Almanza Blanco,2,20,165,53,249
2953,Rubn Almanza Garca,1,24,0,0,656
2954,Jos Rubn Almanzor Martnez,1,42,180,0,656
2955,Abel Csar Almaraz,1,22,152,54,45
2956,Mario Almario,1,38,0,0,799
2957,Csaba Almsi,1,26,176,68,477
2958,Houshmand Almasi,1,36,178,78,496
2959,Lenke Almsi,2,15,148,40,477
2960,Pter Almsi,1,21,192,88,477
2961,Joseph Michael Joe Almasian,1,26,183,85,55
2962,Zsuzsa Almssy,2,13,158,60,477
2963,Peter Almasy,1,27,182,84,362
2964,Azul Lizeth Almazn Lpez,2,18,170,53,656
2965,sa Annelie Charlotte Lotta Almblad Lindefors ,2,25,170,69,1012
2966,Joo de Almeida Filho,1,21,186,81,138
2967,Amarildo Almeida,1,20,182,63,435
2968,Augusto Almeida,1,26,172,64,816
2969,Brandonn Pierry Cruz de Almeida,1,19,186,73,138
2970,Carlos Fernandes Esteves de Almeida,1,20,182,79,816
2971,Carlos Domingos Bendinha de Almeida,1,23,192,92,35
2972,Csar Augusto Oliveira de Almeida,1,27,188,98,138
2973,Hugo Miguel Pereira de Almeida,1,20,192,90,816
2974,Joo Carlos Marques de Almeida,1,24,185,88,816
2975,Jlio Antonio de Sourza e Almeida,1,38,180,90,138
2976,Kaio Mrcio Ferreira Costa de Almeida,1,19,177,75,138
2977,Luiza Tavares de Almeida,2,16,168,58,138
2978,Nair Felipe Pires de Almeida,2,20,181,69,35
2979,Pedro Manuel Tavares de Almeida,1,22,176,78,138
2980,Teresa Patrcia Almeida,2,28,170,98,35
2981,Thiago Almeida,1,28,181,70,138
2982,Vtor Jos Freitas Almeida,1,26,170,58,816
2983,Arne Johan Almeland,1,23,188,86,742
2984,Rune Rikard Almn,1,23,188,83,1012
2985,Eugenio Almenteros Prez,1,20,176,77,249
2986,Eugen Almer,1,19,176,71,861
2987,Aleksandr Davletovich Almetov,1,20,178,83,978
2988,Matas Jess Almeyda,1,22,173,70,45
2989,Gustav Adolf Gsta Almgren,1,29,0,0,1012
2990,Johanna MariaTherese Almgren,2,24,170,62,1012
2991,Almighty Voice,1,0,0,0,673
2992,Anna Aleksandrovna Alminova,2,23,165,50,874
2993,Almir Nelson de Almeida,1,28,0,0,138
2994,Maria Laura Almiro,2,26,162,50,138
2995,scar Ramn Almirn Giovanelli,1,21,0,0,45
2996,Erland Herman Lison Almkvist,1,39,0,0,1059
2997,Sune Lison Almkvist,1,22,0,0,1012
2998,Erik Albin Almlf,1,20,188,73,1012
2999,Patricio Javier Almonacid Gonzlez,1,28,166,60,198
3000,Harry Hudson Almond,1,24,0,0,413
3001,Alexei Almoukov,1,19,173,73,66
3002,Kasper Angarius Ansgar Almquist,1,47,0,0,1012
3003,Albrekt Persson Almqvist,1,27,0,0,1012
3004,Anders Conrad Wilhelm Almqvist,1,26,0,0,430
3005,Aarno Aksel Arno Almqvist,1,30,0,0,874
3006,Gte Augustin Almqvist,1,30,0,0,1012
3007,Ingrid Margareta Almqvist,2,20,162,57,1012
3008,BengtOlov Almstedt,1,18,180,80,1012
3009,Anders Percival Percy Almstedt,1,31,0,0,314
3010,Hans Gustav Almstrm,1,25,193,130,1012
3011,Arvid Folke Alnevik Andersson ,1,28,182,70,1012
3012,Nicolas Alnoudji,1,20,180,80,172
3013,Lorenzo Alocn Castan,1,30,194,89,982
3014,Dante Aloisi,1,0,0,0,860
3015,John Aloisi,1,28,184,83,66
3016,Ross Aloisi,1,23,178,73,66
3017,Alosio Pires Alves,1,25,182,74,138
3018,Ottorino Aloisio,1,26,0,0,507
3019,Daniel Dan Alon,1,27,175,69,503
3020,Nilton Silva Alono,1,27,158,52,138
3021,Pekka Juho Kustaa Alonen,1,23,180,69,350
3022,Pentti Johannes Alonen,1,22,172,65,350
3023,Ana Isabel Alonso Nieto,2,25,152,46,982
3024,ngel Alonso Nieto,1,24,0,0,982
3025,Cecilio Alonso Surez,1,26,196,96,982
3026,Eduardo H. Alonso,1,0,0,0,249
3027,Isidoro Alberto Alonso B,1,39,0,0,1121
3028,Ives Gonzlez Alonso,1,35,191,102,138
3029,Jessica Alonso Bernardo,2,28,172,65,982
3030,Jonathan Alonso Flete,1,21,175,64,982
3031,Jorge Alonso iguez,1,21,182,78,982
3032,Jos Alonso Valero,1,27,183,75,982
3033,Jos Mara Alonso Allende y Allende,1,0,0,0,381
3034,Jos Mara Alonso de Areyzaga,1,30,0,0,982
3035,Juan Manuel Alonso Allende y Allende,1,29,174,79,982
3036,Juan Mara Alonso Allende Aznar,1,19,0,0,982
3037,Luis Armando Alonso Gmez,1,24,193,85,249
3038,Manuel Alonso de Areyzaga,1,24,175,66,982
3039,Marcos Alonso Pea,1,20,178,70,982
3040,Marino Alonso Monje,1,30,182,71,982
3041,Miguel Tachin Alonso Cordero,1,20,153,52,249
3042,Miriam Alonso Manteca,2,22,168,52,982
3043,Nstor Alonso Casajuana,1,26,168,77,983
3044,Patricia Alonso Jimnez,2,25,170,78,982
3045,Jos Luis Alonso Berbegal,1,37,165,76,982
3046,Jos Luis Alonso Sillero,1,29,0,0,982
3047,Jos Vctor Alonzo Alonzo,1,25,169,57,433
3048,Kseniya Alekseyevna Alopina,2,21,165,60,874
3049,Kirstie Elaine Alora,2,26,173,67,799
3050,Kamel AlAlouini,1,24,187,86,1070
3051,Mohamed Alouini,1,26,183,70,1070
3052,Mikhail Surenovich Misha Aloyan,1,23,164,52,874
3053,Bobby Aloysius,2,30,173,55,487
3054,Uzodinma Anthony Alozie,1,25,171,79,66
3055,Glory Alozie Oluchi,2,22,155,51,722
3056,Arsad Alpad,1,25,0,0,799
3057,Vedat Alp Alpagut,1,22,0,0,1071
3058,Abdul Aziz Alpak,1,25,180,105,1071
3059,Yaar Alpaslan,1,22,0,0,1071
3060,Adolfo Alperi Plaza,1,21,192,81,982
3061,Luc Alphand,1,22,180,75,362
3062,Jose Mainor de los Angeles Minor Alpzar Campos,1,26,172,65,236
3063,Azza Alqasmi,2,27,159,73,81
3064,Sebastin Alquati,1,20,173,73,45
3065,Louis Jean Philippe AlquierBouffard,1,26,0,0,362
3066,Barbara Alred Collins ,2,18,157,52,413
3067,Mustafa Alsaltialkrad,1,29,186,90,831
3068,Pavlos Alsanis,1,0,0,0,580
3069,Thomas Alsgaard Alsgrd ,1,22,190,82,742
3070,Malin Therse Alshammar,2,18,180,64,1012
3071,Andrey Igorevich Alshan,1,28,181,78,978
3072,Guillermo Alsina Soto,1,22,178,76,982
3073,Alfrds Karls Alslbens,1,19,0,0,874
3074,Julio Alsogaray,1,28,180,81,45
3075,Frederick John Fred Alsop,1,21,183,75,413
3076,Ian Clunies Alsop,1,25,170,66,413
3077,Ida Alstad,2,27,172,60,742
3078,John Kirby Alstrom,1,26,198,91,1096
3079,Henryk Alszer,1,34,176,76,810
3080,Robert Alt,1,29,0,0,1020
3081,Tabea Lara Alt,2,16,158,50,399
3082,Alexandre Altair Soares,1,20,190,87,138
3083,Flix Altamirano Medina,1,17,165,64,656
3084,Gabriel Altamirano Tames,1,18,170,65,656
3085,Roberto Altamirano Snchez,1,27,175,80,656
3086,Kamil Altan,1,28,171,69,1071
3087,Orhan Altan,1,26,177,75,1071
3088,Altangadasyn Sodnomdarjaa,1,24,169,69,678
3089,Charles Ernest Brenton Charlie Altekruse Banks ,1,30,188,88,1096
3090,Charles William Charlie Altemose,1,23,0,0,1096
3091,Alfred Altenburger,1,24,0,0,1019
3092,Roland Altenburger,1,20,189,92,1019
3093,Lutz Altepost,1,22,193,92,399
3094,Jennifer Jenny Altermatt,2,19,0,0,66
3095,Anja Althaus,2,25,174,65,399
3096,Katharina Althaus,2,17,157,52,399
3097,Maria Suelen Altheman,2,23,175,110,138
3098,Nils Olof sten Althin,1,27,0,0,1012
3099,Ingeburg Inge AlthoffSchwerzmann,2,21,180,72,1150
3100,Valeyta Roi Althouse,2,22,175,102,1096
3101,Josmer Volmy Jozy Altidore,1,18,185,91,1096
3102,Fernando Nando Altimani,1,18,177,70,507
3103,Mehmet Altin,1,25,158,56,1071
3104,Elif Altnkaynak,2,21,168,53,1071
3105,Sait Altnordu,1,24,0,0,1071
3106,Akn Altok,1,0,0,0,1071
3107,Michael Mike Altman,1,32,183,73,1096
3108,Livia Altmann,2,19,165,64,1019
3109,Mario Altmann,1,27,193,98,71
3110,Virgilius Altmann,1,23,0,0,71
3111,Erich Altosaar,1,27,187,0,331
3112,Miguel Omar Altube,1,28,180,73,45
3113,Pavlo Serhiyovych Altukhov,1,20,185,90,1084
3114,Ahmet Altun,1,26,168,57,1071
3115,Gerardo Altuna Delgado,1,21,172,67,794
3116,Juan Mara Altuna Muoa,1,29,0,0,982
3117,Gabriele Altweck Preiler ,2,21,167,58,1150
3118,Jeannette Eleanor Altwegg Wirz ,2,17,0,0,413
3119,Lucas Alubaha,1,25,188,87,537
3120,Bernard Aluchna,1,23,180,84,810
3121,KlementMile Alujevi,1,27,0,0,1178
3122,Joanne Aluka,2,25,181,89,722
3123,Eniola Eni Aluko,2,25,157,56,413
3124,Dorin Alupei,1,23,204,100,861
3125,Jos Alustiza Garca,1,24,176,81,982
3126,Ilmar Aluvee,1,24,178,65,331
3127,Roberto Alva,1,20,170,59,656
3128,Alexandros Alexios Alvanos,1,24,197,88,419
3129,Carlos Martin Alvarado Reyes,1,21,175,70,236
3130,Carlos Alberto Alvarado,1,27,174,63,45
3131,Gonzalo Alvarado Cornejo,1,0,0,67,794
3132,Jos Amlcar Alvarado,1,15,174,64,310
3133,Mauricio Alvarado,1,0,0,0,236
3134,Nstor Francisco Alvarado Saravia,1,0,0,0,45
3135,Nicolas Noel Alvarado Lay,1,24,190,85,778
3136,scar Alvarado,1,0,0,0,198
3137,Guido Virgilio Alvarenga Torales,1,21,171,70,783
3138,Reiver David Alvarenga Domnguez,1,22,160,60,1128
3139,Alberto lvarez Muoz,1,25,191,78,656
3140,Amilcar lvarez Carmendia,1,0,0,0,45
3141,Anita Alvarez,2,19,170,52,1096
3142,Maria Avelina Alvarez,2,18,162,45,816
3143,Roberto Bobby lvarez,1,20,195,99,825
3144,Carlos Mario lvarez Snchez,1,19,185,74,249
3145,Carlos Alberto lvarez,1,23,166,66,45
3146,Carlos Miguel lvarez Seibanes,1,25,175,74,45
3147,Cristin Andrs lvarez Valenzuela,1,20,173,62,198
3148,Damian lvarez Arcos,1,19,175,70,656
3149,David Daniel lvarez Martnez,1,22,170,66,469
3150,Eduardo C. Eddy Alvarez,1,24,175,72,1096
3151,Eduardo lvarez Aznar,1,32,173,67,982
3152,Elider lvarez Beitar,1,24,183,81,225
3153,Estefana lvarez Piedrahita,2,21,162,60,225
3154,Francisco lvarez Cutio,1,27,184,83,249
3155,Francisco Jos lvarez,1,0,171,0,656
3156,Jos Gabriel lvarez Saborio,1,23,0,0,236
3157,Hctor Alvarez Ayala,1,21,180,85,656
3158,Ignacio lvarez Prez,1,19,0,0,656
3159,Isael lvarez Bicez,1,26,188,81,249
3160,Ivn lvarez Gutirrez,1,22,178,69,982
3161,Francisco Javier lvarez del Rosario,1,21,187,81,982
3162,Javier lvarez Salgado,1,24,171,57,982
3163,Jorge Luis lvarez Galvez,1,21,198,95,249
3164,Jos lvarez,1,45,165,62,1098
3165,Jos Mara lvarez de las Asturias Bohorques y Goyeneche,1,29,0,0,982
3166,Jos Rosario lvarez Garca,1,32,162,62,656
3167,Jos lvarez Crespo,1,23,183,78,656
3168,Jos Luis lvarez Alvarez,1,25,187,93,656
3169,Jos Luis lvarez Gil de Tejada,1,23,0,0,982
3170,Jos Marcelo lvarez Villalba,1,16,0,0,783
3171,Jos Miguel lvarez Pozo,1,22,198,97,249
3172,Juan Manuel lvarez lvarez,1,24,175,74,656
3173,Kevin Javier lvarez Hernndez,1,20,181,76,469
3174,Lzaro Jorge lvarez Estrada,1,21,173,60,249
3175,Elia Mara Lil Gonzlezlvarez y LpezChicheri de la Valdene ,2,18,0,0,982
3176,Luis lvarez de Cervera,1,25,181,78,982
3177,Luis Antonio lvarez Murillo,1,21,174,90,656
3178,Luisa Mara lvrez Iglesias,2,29,0,0,982
3179,Jos Manuel lvarez,1,0,170,0,656
3180,Mario V. lvarez Soto,1,28,0,0,291
3181,Melquades Javier Melki lvarez Caraballo,1,19,184,80,982
3182,Miguel ngel lvarez Villar,1,21,0,0,982
3183,Nancy Judith lvarez,2,28,164,68,45
3184,Pablo Damin lvarez,1,22,180,85,45
3185,Pierre Alvarez Matorra,1,24,0,0,955
3186,Rafael lvarez Serrano,1,20,171,68,982
3187,Roberto Adolfo Alvrez Hojel,1,28,0,0,656
3188,Roger Luciano de la Trinidad Alvarez Calvo,1,27,177,73,236
3189,Rubn lvarez Hoyos,1,24,177,70,982
3190,Samuel lvarez,1,22,168,54,656
3191,Santiago lvarez Fourcade,1,22,188,93,45
3192,Sara Yaneisy lvarez Menndez,2,21,164,63,982
3193,Sergio lvarez Moya,1,31,174,74,982
3194,Sergio lvarez Aguilera,1,20,170,75,249
3195,Sergio lvarez Boulet,1,20,155,56,249
3196,Sonia lvarez,2,20,0,0,825
3197,Valeria lvarez,2,18,0,0,45
3198,Vilma lvarez Gngora,2,30,168,61,249
3199,Alfredo lvarez Caldern Wells,1,17,0,0,794
3200,Arturo lvarez Caldern Wells,1,16,0,0,794
3201,Miguel Alvario Garca,1,22,180,84,982
3202,Gilson Alvaristo,1,24,170,66,138
3203,lvaro Luiz Maior de Aquino,1,22,182,81,138
3204,Ana Beln lvaro Bascuana,2,23,168,0,982
3205,Juan Jos Alvear Calleja,1,27,177,72,982
3206,Yuri Alvear Orjuela,2,22,176,70,225
3207,Reidar Jakob Alveberg,1,35,0,0,744
3208,Albino Alver,1,28,0,0,507
3209,Eleonora Alver,2,23,169,61,507
3210,Fabio Alver,1,46,181,76,507
3211,Giorgio Alver,1,32,180,84,508
3212,Isidoro Alver,1,18,0,0,507
3213,Michele Alver,1,22,0,0,509
3214,Renzo Alver,1,23,178,83,509
3215,Silvio Alver,1,26,0,0,507
3216,Frangiskos Frankie Alvertis,1,22,204,98,419
3217,Bruno Eduardo Regufe Alves,1,22,187,83,816
3218,Carlos Alves Jnior,1,24,0,0,816
3219,Daniel Jorge Alves,1,23,185,88,816
3220,Francisco Ferreira Alves,1,29,0,0,816
3221,Higor Silva Alves,1,22,183,64,138
3222,Jemina Augusto Alves,2,27,0,0,138
3223,Juan Jos Alves Gordon,1,29,175,72,45
3224,Nuno Alves,1,23,0,58,816
3225,Paulo Loureno Martins Alves,1,26,186,74,816
3226,Raimundo Nonato Alves,1,25,165,57,138
3227,Thiago Soares Alves,1,25,194,88,138
3228,Basilio lvez Rodrguez,1,33,0,0,1121
3229,Gyula Alvics,1,28,186,91,477
3230,Norman Foster Darrell Norm Alvis,1,25,188,77,1096
3231,Alessandro Alvisi,1,33,0,0,507
3232,Alejandro Luis Alvizuri Mack,1,16,185,76,794
3233,Rosman Alwi,1,22,178,74,619
3234,Max Bruno Alwin,1,25,185,82,705
3235,Ahmed Fouad Aly,1,23,167,75,308
3236,Ahmed Kamel Aly,1,27,0,0,308
3237,Ahmed Mahmoud Aly,1,26,182,81,308
3238,Attia ElSayed Aly,1,21,183,79,308
3239,Ihab Aly,1,22,181,80,308
3240,Mohamed Aly Reda,1,29,190,91,308
3241,Mohamed Aly,1,0,0,0,308
3242,Mohamed Ahmed Adel Aly,1,0,0,0,308
3243,Nariman Aly,2,17,169,55,308
3244,Ramadan Aly,1,23,150,52,308
3245,Anatoly Nikolayevich Alyabyev,1,28,0,0,978
3246,Anna Romzatovna Alyabyeva,2,18,174,0,535
3247,Romanos Iasonas Alyfantis,1,18,183,73,419
3248,Nikolay Aleksandrovich Alyokhin,1,25,0,0,978
3249,Maksim Nikolayevich Alyoshin,1,21,166,63,874
3250,Yevgeny Yuryevich Alyoshin,1,25,182,75,874
3251,Ivan Vladimirovich Alypov,1,23,169,60,874
3252,Murat Alyz,1,0,0,0,1071
3253,Hernn Alzamora Garca,1,21,183,70,794
3254,Miguel Alzamora Riera,1,26,184,78,982
3255,Carlos Eduardo Alzate Escobar,1,25,180,70,225
3256,Charles Alzieu,1,23,0,0,362
3257,Joseph Jos Alzin,1,26,0,146,602
3258,Ccile Alzina,2,24,160,50,362
3259,John C. Amabile Jr,1,29,188,98,827
3260,Ren Amabuyok,1,0,0,0,799
3261,Mactabene Amachree,2,26,190,78,722
3262,Amadeo Labarta Rey,1,23,0,0,982
3263,Ferdinand Amadi,1,21,170,60,184
3264,Roberto Amadio,1,21,188,78,507
3265,Anthony Stanley Amado,1,25,160,57,1096
3266,Carlos Amado Kohli,1,0,0,0,45
3267,Isabella del Carmen Amado Medrano,2,19,155,59,778
3268,Rodrigo Amado,1,20,171,59,138
3269,Andrs Amador Velsco,1,43,175,72,310
3270,Andrey Amador Bikkazakova,1,25,183,73,236
3271,Darisleydis Amador Rodrguez,2,24,0,0,249
3272,Mamood Amadu,1,19,0,0,404
3273,Domingo Amaizn Mastroianni,1,32,174,60,45
3274,Wilson William Amakye,1,25,178,61,404
3275,Eric Amalou,1,27,187,88,362
3276,Ampol Amaluktipituk,1,34,171,63,1037
3277,Charles Aman,1,16,0,0,687
3278,Hassan NourelDin Aman,1,37,178,81,308
3279,Junaidah Aman,2,17,162,42,619
3280,Mohammed Aman Geleto,1,18,165,58,332
3281,Simona Amnar Tabr ,2,16,158,44,861
3282,Rasoul Amani,1,35,168,63,716
3283,Mohamed Amanissi,1,27,0,107,683
3284,Alex Amankwah,1,24,0,0,404
3285,Frank Amankwah,1,20,0,0,404
3286,Helen Amankwah,2,28,0,0,404
3287,Akgul Charievna Amanmuradova,2,24,190,85,1123
3288,Else Amann,2,32,0,0,399
3289,Max Amann,1,23,0,0,399
3290,Richard Rick Amann,1,31,183,85,399
3291,Misa Amano,2,17,161,53,514
3292,Shin Amano,1,24,174,62,514
3293,Yoshihiro Amano,1,21,168,62,514
3294,Marielle Amant,2,26,190,84,362
3295,Ingrda Amantova,2,19,170,69,978
3296,Baptiste Amar,1,22,183,85,362
3297,Khayri Amar,1,24,170,70,526
3298,Larry J. Amar,1,24,175,79,1096
